1086,GLIDER,1,1,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,2,2,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,3,3,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,4,4,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,1,5,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,2,6,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,3,7,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,8,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,5,9,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,6,10,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,7,11,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,8,12,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,9,13,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,10,14,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,11,15,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,12,16,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,13,17,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,14,18,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
