1086,CONTAINER,1,1,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,2,2,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,3,3,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,4,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,1,5,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,2,6,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,3,7,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,4,8,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,5,9,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,6,10,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,7,11,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,8,12,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,9,13,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,10,14,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,11,15,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,12,16,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,13,17,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,14,18,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,15,19,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,16,20,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,17,21,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,18,22,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,19,23,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,20,24,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,21,25,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,22,26,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,23,27,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,24,28,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
