1086,GLIDER,1,1,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,2,2,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,3,3,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,GLIDER,4,4,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,5,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,6,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,7,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,8,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,9,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,10,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,11,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,12,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,13,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,14,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,15,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,16,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,17,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,18,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,19,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,20,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,21,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,22,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,23,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,24,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,25,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,26,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,27,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,28,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,29,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,30,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,31,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,32,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,33,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,34,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,35,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,36,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,37,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,38,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,39,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,40,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,41,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,42,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,43,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,44,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,45,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,46,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
1086,CONTAINER,4,47,110.00,101.00,22.22,19.20,7.50,25.00,5.00,1.00
